date,staff_id,staff_name,staff_type,staff_role,cases,minutes,week
2025-05-11,S007,陳護理師,nurse,nurse,0,93,19
2025-05-11,S008,王美療師,therapist,therapist,0,114,19
2025-05-11,S009,林美療師,therapist,therapist,0,116,19
2025-05-11,S010,葉美療師,therapist,therapist,0,95,19
2025-05-11,S011,陳美療師,therapist,therapist,0,147,19
2025-05-11,S012,黃諮詢師,consultant,consultant,0,94,19
2025-05-11,S013,林諮詢師,consultant,consultant,0,150,19
2025-05-11,S014,郭櫃台,admin,admin,0,345,19
2025-05-11,S015,許行政,admin,admin,0,321,19
2025-05-11,S016,邱客服,admin,admin,0,423,19
2025-05-11,S017,王護理師,nurse,nurse,0,131,19
2025-05-11,S018,趙護理師,nurse,nurse,0,92,19
2025-05-11,S019,周諮詢師,consultant,consultant,0,122,19
2025-05-12,S001,陳醫師,doctor,doctor,0,51,20
2025-05-12,S002,李醫師,doctor,doctor,0,32,20
2025-05-12,S003,吳醫師,doctor,doctor,0,47,20
2025-05-12,S004,林醫師,doctor,doctor,0,38,20
2025-05-12,S005,張護理師,nurse,nurse,0,124,20
2025-05-12,S006,劉護理師,nurse,nurse,0,141,20
2025-05-12,S007,陳護理師,nurse,nurse,0,150,20
2025-05-12,S008,王美療師,therapist,therapist,0,150,20
2025-05-12,S009,林美療師,therapist,therapist,0,132,20
2025-05-12,S010,葉美療師,therapist,therapist,0,122,20
2025-05-12,S011,陳美療師,therapist,therapist,0,136,20
2025-05-12,S012,黃諮詢師,consultant,consultant,0,148,20
2025-05-12,S013,林諮詢師,consultant,consultant,0,113,20
2025-05-12,S014,郭櫃台,admin,admin,0,313,20
2025-05-12,S015,許行政,admin,admin,0,396,20
2025-05-12,S016,邱客服,admin,admin,0,449,20
2025-05-12,S017,王護理師,nurse,nurse,0,110,20
2025-05-12,S018,趙護理師,nurse,nurse,0,95,20
2025-05-12,S019,周諮詢師,consultant,consultant,0,136,20
2025-05-13,S001,陳醫師,doctor,doctor,0,44,20
2025-05-13,S002,李醫師,doctor,doctor,0,53,20
2025-05-13,S003,吳醫師,doctor,doctor,0,36,20
2025-05-13,S004,林醫師,doctor,doctor,0,37,20
2025-05-13,S005,張護理師,nurse,nurse,0,149,20
2025-05-13,S006,劉護理師,nurse,nurse,0,100,20
2025-05-13,S007,陳護理師,nurse,nurse,0,123,20
2025-05-13,S008,王美療師,therapist,therapist,0,129,20
2025-05-13,S009,林美療師,therapist,therapist,0,126,20
2025-05-13,S010,葉美療師,therapist,therapist,0,100,20
2025-05-13,S011,陳美療師,therapist,therapist,0,110,20
2025-05-13,S012,黃諮詢師,consultant,consultant,0,90,20
2025-05-13,S013,林諮詢師,consultant,consultant,0,117,20
2025-05-13,S014,郭櫃台,admin,admin,0,391,20
2025-05-13,S015,許行政,admin,admin,0,443,20
2025-05-13,S016,邱客服,admin,admin,0,316,20
2025-05-13,S017,王護理師,nurse,nurse,0,101,20
2025-05-13,S018,趙護理師,nurse,nurse,0,125,20
2025-05-13,S019,周諮詢師,consultant,consultant,0,122,20
2025-05-14,S001,陳醫師,doctor,doctor,0,49,20
2025-05-14,S002,李醫師,doctor,doctor,0,56,20
2025-05-14,S003,吳醫師,doctor,doctor,0,54,20
2025-05-14,S004,林醫師,doctor,doctor,0,51,20
2025-05-14,S005,張護理師,nurse,nurse,0,136,20
2025-05-14,S006,劉護理師,nurse,nurse,0,125,20
2025-05-14,S007,陳護理師,nurse,nurse,0,143,20
2025-05-14,S008,王美療師,therapist,therapist,0,138,20
2025-05-14,S009,林美療師,therapist,therapist,0,122,20
2025-05-14,S010,葉美療師,therapist,therapist,0,90,20
2025-05-14,S011,陳美療師,therapist,therapist,0,126,20
2025-05-14,S012,黃諮詢師,consultant,consultant,0,140,20
2025-05-14,S013,林諮詢師,consultant,consultant,0,105,20
2025-05-14,S014,郭櫃台,admin,admin,0,388,20
2025-05-14,S015,許行政,admin,admin,0,428,20
2025-05-14,S016,邱客服,admin,admin,0,439,20
2025-05-14,S017,王護理師,nurse,nurse,0,125,20
2025-05-14,S018,趙護理師,nurse,nurse,0,114,20
2025-05-14,S019,周諮詢師,consultant,consultant,0,133,20
2025-05-15,S001,陳醫師,doctor,doctor,0,36,20
2025-05-15,S002,李醫師,doctor,doctor,0,40,20
2025-05-15,S003,吳醫師,doctor,doctor,0,38,20
2025-05-15,S004,林醫師,doctor,doctor,0,59,20
2025-05-15,S005,張護理師,nurse,nurse,0,90,20
2025-05-15,S006,劉護理師,nurse,nurse,0,119,20
2025-05-15,S007,陳護理師,nurse,nurse,0,144,20
2025-05-15,S008,王美療師,therapist,therapist,0,99,20
2025-05-15,S009,林美療師,therapist,therapist,0,129,20
2025-05-15,S010,葉美療師,therapist,therapist,0,147,20
2025-05-15,S011,陳美療師,therapist,therapist,0,133,20
2025-05-15,S012,黃諮詢師,consultant,consultant,0,126,20
2025-05-15,S013,林諮詢師,consultant,consultant,0,94,20
2025-05-15,S014,郭櫃台,admin,admin,0,372,20
2025-05-15,S015,許行政,admin,admin,0,382,20
2025-05-15,S016,邱客服,admin,admin,0,376,20
2025-05-15,S017,王護理師,nurse,nurse,0,138,20
2025-05-15,S018,趙護理師,nurse,nurse,0,149,20
2025-05-15,S019,周諮詢師,consultant,consultant,0,146,20
2025-05-16,S001,陳醫師,doctor,doctor,0,37,20
2025-05-16,S002,李醫師,doctor,doctor,0,52,20
2025-05-16,S003,吳醫師,doctor,doctor,0,53,20
2025-05-16,S004,林醫師,doctor,doctor,0,49,20
2025-05-16,S005,張護理師,nurse,nurse,0,115,20
2025-05-16,S006,劉護理師,nurse,nurse,0,149,20
2025-05-16,S007,陳護理師,nurse,nurse,0,98,20
2025-05-16,S008,王美療師,therapist,therapist,0,145,20
2025-05-16,S009,林美療師,therapist,therapist,0,93,20
2025-05-16,S010,葉美療師,therapist,therapist,0,136,20
2025-05-16,S011,陳美療師,therapist,therapist,0,128,20
2025-05-16,S012,黃諮詢師,consultant,consultant,0,104,20
2025-05-16,S013,林諮詢師,consultant,consultant,0,99,20
2025-05-16,S014,郭櫃台,admin,admin,0,448,20
2025-05-16,S015,許行政,admin,admin,0,413,20
2025-05-16,S016,邱客服,admin,admin,0,364,20
2025-05-16,S017,王護理師,nurse,nurse,0,113,20
2025-05-16,S018,趙護理師,nurse,nurse,0,107,20
2025-05-16,S019,周諮詢師,consultant,consultant,0,142,20
2025-05-17,S001,陳醫師,doctor,doctor,0,49,20
2025-05-17,S002,李醫師,doctor,doctor,0,36,20
2025-05-17,S003,吳醫師,doctor,doctor,0,31,20
2025-05-17,S004,林醫師,doctor,doctor,0,48,20
2025-05-17,S005,張護理師,nurse,nurse,0,112,20
2025-05-17,S006,劉護理師,nurse,nurse,0,142,20
2025-05-17,S007,陳護理師,nurse,nurse,0,110,20
2025-05-17,S008,王美療師,therapist,therapist,0,143,20
2025-05-17,S009,林美療師,therapist,therapist,0,126,20
2025-05-17,S010,葉美療師,therapist,therapist,0,116,20
2025-05-17,S011,陳美療師,therapist,therapist,0,111,20
2025-05-17,S012,黃諮詢師,consultant,consultant,0,113,20
2025-05-17,S013,林諮詢師,consultant,consultant,0,126,20
2025-05-17,S014,郭櫃台,admin,admin,0,449,20
2025-05-17,S015,許行政,admin,admin,0,423,20
2025-05-17,S016,邱客服,admin,admin,0,386,20
2025-05-17,S017,王護理師,nurse,nurse,0,131,20
2025-05-17,S018,趙護理師,nurse,nurse,0,91,20
2025-05-17,S019,周諮詢師,consultant,consultant,0,111,20
2025-05-18,S001,陳醫師,doctor,doctor,0,32,20
2025-05-18,S002,李醫師,doctor,doctor,0,46,20
2025-05-18,S003,吳醫師,doctor,doctor,0,43,20
2025-05-18,S004,林醫師,doctor,doctor,0,43,20
2025-05-18,S005,張護理師,nurse,nurse,0,103,20
2025-05-18,S006,劉護理師,nurse,nurse,0,150,20
2025-05-18,S007,陳護理師,nurse,nurse,0,111,20
2025-05-18,S008,王美療師,therapist,therapist,0,118,20
2025-05-18,S009,林美療師,therapist,therapist,0,103,20
2025-05-18,S010,葉美療師,therapist,therapist,0,148,20
2025-05-18,S011,陳美療師,therapist,therapist,0,136,20
2025-05-18,S012,黃諮詢師,consultant,consultant,0,101,20
2025-05-18,S013,林諮詢師,consultant,consultant,0,98,20
2025-05-18,S014,郭櫃台,admin,admin,0,394,20
2025-05-18,S015,許行政,admin,admin,0,396,20
2025-05-18,S016,邱客服,admin,admin,0,391,20
2025-05-18,S017,王護理師,nurse,nurse,0,142,20
2025-05-18,S018,趙護理師,nurse,nurse,0,134,20
2025-05-18,S019,周諮詢師,consultant,consultant,0,108,20
2025-05-19,S001,陳醫師,doctor,doctor,0,31,21
2025-05-19,S002,李醫師,doctor,doctor,0,60,21
2025-05-19,S003,吳醫師,doctor,doctor,0,59,21
2025-05-19,S004,林醫師,doctor,doctor,0,53,21
2025-05-19,S005,張護理師,nurse,nurse,0,131,21
2025-05-19,S006,劉護理師,nurse,nurse,0,148,21
2025-05-19,S007,陳護理師,nurse,nurse,0,101,21
2025-05-19,S008,王美療師,therapist,therapist,0,117,21
2025-05-19,S009,林美療師,therapist,therapist,0,135,21
2025-05-19,S010,葉美療師,therapist,therapist,0,96,21
2025-05-19,S011,陳美療師,therapist,therapist,0,144,21
2025-05-19,S012,黃諮詢師,consultant,consultant,0,90,21
2025-05-19,S013,林諮詢師,consultant,consultant,0,143,21
2025-05-19,S014,郭櫃台,admin,admin,0,372,21
2025-05-19,S015,許行政,admin,admin,0,397,21
2025-05-19,S016,邱客服,admin,admin,0,314,21
2025-05-19,S017,王護理師,nurse,nurse,0,136,21
2025-05-19,S018,趙護理師,nurse,nurse,0,93,21
2025-05-19,S019,周諮詢師,consultant,consultant,0,102,21
2025-05-20,S001,陳醫師,doctor,doctor,0,53,21
2025-05-20,S002,李醫師,doctor,doctor,0,55,21
2025-05-20,S003,吳醫師,doctor,doctor,0,48,21
2025-05-20,S004,林醫師,doctor,doctor,0,36,21
2025-05-20,S005,張護理師,nurse,nurse,0,102,21
2025-05-20,S006,劉護理師,nurse,nurse,0,99,21
2025-05-20,S007,陳護理師,nurse,nurse,0,138,21
2025-05-20,S008,王美療師,therapist,therapist,0,139,21
2025-05-20,S009,林美療師,therapist,therapist,0,100,21
2025-05-20,S010,葉美療師,therapist,therapist,0,95,21
2025-05-20,S011,陳美療師,therapist,therapist,0,91,21
2025-05-20,S012,黃諮詢師,consultant,consultant,0,147,21
2025-05-20,S013,林諮詢師,consultant,consultant,0,128,21
2025-05-20,S014,郭櫃台,admin,admin,0,369,21
2025-05-20,S015,許行政,admin,admin,0,365,21
2025-05-20,S016,邱客服,admin,admin,0,316,21
2025-05-20,S017,王護理師,nurse,nurse,0,136,21
2025-05-20,S018,趙護理師,nurse,nurse,0,137,21
2025-05-20,S019,周諮詢師,consultant,consultant,0,119,21
2025-05-21,S001,陳醫師,doctor,doctor,0,35,21
2025-05-21,S002,李醫師,doctor,doctor,0,39,21
2025-05-21,S003,吳醫師,doctor,doctor,0,53,21
2025-05-21,S004,林醫師,doctor,doctor,0,35,21
2025-05-21,S005,張護理師,nurse,nurse,0,99,21
2025-05-21,S006,劉護理師,nurse,nurse,0,127,21
2025-05-21,S007,陳護理師,nurse,nurse,0,117,21
2025-05-21,S008,王美療師,therapist,therapist,0,118,21
2025-05-21,S009,林美療師,therapist,therapist,0,118,21
2025-05-21,S010,葉美療師,therapist,therapist,0,116,21
2025-05-21,S011,陳美療師,therapist,therapist,0,104,21
2025-05-21,S012,黃諮詢師,consultant,consultant,0,104,21
2025-05-21,S013,林諮詢師,consultant,consultant,0,118,21
2025-05-21,S014,郭櫃台,admin,admin,0,302,21
2025-05-21,S015,許行政,admin,admin,0,319,21
2025-05-21,S016,邱客服,admin,admin,0,379,21
2025-05-21,S017,王護理師,nurse,nurse,0,111,21
2025-05-21,S018,趙護理師,nurse,nurse,0,132,21
2025-05-21,S019,周諮詢師,consultant,consultant,0,149,21
2025-05-22,S001,陳醫師,doctor,doctor,0,48,21
2025-05-22,S002,李醫師,doctor,doctor,0,51,21
2025-05-22,S003,吳醫師,doctor,doctor,0,38,21
2025-05-22,S004,林醫師,doctor,doctor,0,53,21
2025-05-22,S005,張護理師,nurse,nurse,0,106,21
2025-05-22,S006,劉護理師,nurse,nurse,0,96,21
2025-05-22,S007,陳護理師,nurse,nurse,0,124,21
2025-05-22,S008,王美療師,therapist,therapist,0,119,21
2025-05-22,S009,林美療師,therapist,therapist,0,98,21
2025-05-22,S010,葉美療師,therapist,therapist,0,117,21
2025-05-22,S011,陳美療師,therapist,therapist,0,110,21
2025-05-22,S012,黃諮詢師,consultant,consultant,0,102,21
2025-05-22,S013,林諮詢師,consultant,consultant,0,132,21
2025-05-22,S014,郭櫃台,admin,admin,0,367,21
2025-05-22,S015,許行政,admin,admin,0,318,21
2025-05-22,S016,邱客服,admin,admin,0,343,21
2025-05-22,S017,王護理師,nurse,nurse,0,140,21
2025-05-22,S018,趙護理師,nurse,nurse,0,139,21
2025-05-22,S019,周諮詢師,consultant,consultant,0,134,21
2025-05-23,S001,陳醫師,doctor,doctor,0,46,21
2025-05-23,S002,李醫師,doctor,doctor,0,45,21
2025-05-23,S003,吳醫師,doctor,doctor,0,34,21
2025-05-23,S004,林醫師,doctor,doctor,0,38,21
2025-05-23,S005,張護理師,nurse,nurse,0,90,21
2025-05-23,S006,劉護理師,nurse,nurse,0,105,21
2025-05-23,S007,陳護理師,nurse,nurse,0,150,21
2025-05-23,S008,王美療師,therapist,therapist,0,149,21
2025-05-23,S009,林美療師,therapist,therapist,0,139,21
2025-05-23,S010,葉美療師,therapist,therapist,0,106,21
2025-05-23,S011,陳美療師,therapist,therapist,0,107,21
2025-05-23,S012,黃諮詢師,consultant,consultant,0,105,21
2025-05-23,S013,林諮詢師,consultant,consultant,0,103,21
2025-05-23,S014,郭櫃台,admin,admin,0,391,21
2025-05-23,S015,許行政,admin,admin,0,433,21
2025-05-23,S016,邱客服,admin,admin,0,335,21
2025-05-23,S017,王護理師,nurse,nurse,0,116,21
2025-05-23,S018,趙護理師,nurse,nurse,0,97,21
2025-05-23,S019,周諮詢師,consultant,consultant,0,124,21
2025-05-24,S001,陳醫師,doctor,doctor,0,49,21
2025-05-24,S002,李醫師,doctor,doctor,0,38,21
2025-05-24,S003,吳醫師,doctor,doctor,0,45,21
2025-05-24,S004,林醫師,doctor,doctor,0,57,21
2025-05-24,S005,張護理師,nurse,nurse,0,118,21
2025-05-24,S006,劉護理師,nurse,nurse,0,94,21
2025-05-24,S007,陳護理師,nurse,nurse,0,144,21
2025-05-24,S008,王美療師,therapist,therapist,0,97,21
2025-05-24,S009,林美療師,therapist,therapist,0,96,21
2025-05-24,S010,葉美療師,therapist,therapist,0,133,21
2025-05-24,S011,陳美療師,therapist,therapist,0,135,21
2025-05-24,S012,黃諮詢師,consultant,consultant,0,141,21
2025-05-24,S013,林諮詢師,consultant,consultant,0,115,21
2025-05-24,S014,郭櫃台,admin,admin,0,337,21
2025-05-24,S015,許行政,admin,admin,0,308,21
2025-05-24,S016,邱客服,admin,admin,0,371,21
2025-05-24,S017,王護理師,nurse,nurse,0,92,21
2025-05-24,S018,趙護理師,nurse,nurse,0,106,21
2025-05-24,S019,周諮詢師,consultant,consultant,0,93,21
2025-05-25,S001,陳醫師,doctor,doctor,0,58,21
2025-05-25,S002,李醫師,doctor,doctor,0,60,21
2025-05-25,S003,吳醫師,doctor,doctor,0,42,21
2025-05-25,S004,林醫師,doctor,doctor,0,52,21
2025-05-25,S005,張護理師,nurse,nurse,0,112,21
2025-05-25,S006,劉護理師,nurse,nurse,0,147,21
2025-05-25,S007,陳護理師,nurse,nurse,0,104,21
2025-05-25,S008,王美療師,therapist,therapist,0,118,21
2025-05-25,S009,林美療師,therapist,therapist,0,124,21
2025-05-25,S010,葉美療師,therapist,therapist,0,94,21
2025-05-25,S011,陳美療師,therapist,therapist,0,150,21
2025-05-25,S012,黃諮詢師,consultant,consultant,0,106,21
2025-05-25,S013,林諮詢師,consultant,consultant,0,117,21
2025-05-25,S014,郭櫃台,admin,admin,0,331,21
2025-05-25,S015,許行政,admin,admin,0,315,21
2025-05-25,S016,邱客服,admin,admin,0,399,21
2025-05-25,S017,王護理師,nurse,nurse,0,91,21
2025-05-25,S018,趙護理師,nurse,nurse,0,109,21
2025-05-25,S019,周諮詢師,consultant,consultant,0,111,21
2025-05-26,S001,陳醫師,doctor,doctor,0,53,22
2025-05-26,S002,李醫師,doctor,doctor,0,42,22
2025-05-26,S003,吳醫師,doctor,doctor,0,32,22
2025-05-26,S004,林醫師,doctor,doctor,0,30,22
2025-05-26,S005,張護理師,nurse,nurse,0,145,22
2025-05-26,S006,劉護理師,nurse,nurse,0,122,22
2025-05-26,S007,陳護理師,nurse,nurse,0,92,22
2025-05-26,S008,王美療師,therapist,therapist,0,130,22
2025-05-26,S009,林美療師,therapist,therapist,0,105,22
2025-05-26,S010,葉美療師,therapist,therapist,0,90,22
2025-05-26,S011,陳美療師,therapist,therapist,0,137,22
2025-05-26,S012,黃諮詢師,consultant,consultant,0,123,22
2025-05-26,S013,林諮詢師,consultant,consultant,0,99,22
2025-05-26,S014,郭櫃台,admin,admin,0,412,22
2025-05-26,S015,許行政,admin,admin,0,315,22
2025-05-26,S016,邱客服,admin,admin,0,359,22
2025-05-26,S017,王護理師,nurse,nurse,0,108,22
2025-05-26,S018,趙護理師,nurse,nurse,0,109,22
2025-05-26,S019,周諮詢師,consultant,consultant,0,126,22
2025-05-27,S001,陳醫師,doctor,doctor,0,50,22
2025-05-27,S002,李醫師,doctor,doctor,0,47,22
2025-05-27,S003,吳醫師,doctor,doctor,0,49,22
2025-05-27,S004,林醫師,doctor,doctor,0,45,22
2025-05-27,S005,張護理師,nurse,nurse,0,104,22
2025-05-27,S006,劉護理師,nurse,nurse,0,107,22
2025-05-27,S007,陳護理師,nurse,nurse,0,113,22
2025-05-27,S008,王美療師,therapist,therapist,0,130,22
2025-05-27,S009,林美療師,therapist,therapist,0,122,22
2025-05-27,S010,葉美療師,therapist,therapist,0,96,22
2025-05-27,S011,陳美療師,therapist,therapist,0,136,22
2025-05-27,S012,黃諮詢師,consultant,consultant,0,97,22
2025-05-27,S013,林諮詢師,consultant,consultant,0,100,22
2025-05-27,S014,郭櫃台,admin,admin,0,406,22
2025-05-27,S015,許行政,admin,admin,0,422,22
2025-05-27,S016,邱客服,admin,admin,0,416,22
2025-05-27,S017,王護理師,nurse,nurse,0,118,22
2025-05-27,S018,趙護理師,nurse,nurse,0,117,22
2025-05-27,S019,周諮詢師,consultant,consultant,0,140,22
2025-05-28,S001,陳醫師,doctor,doctor,0,37,22
2025-05-28,S002,李醫師,doctor,doctor,0,52,22
2025-05-28,S003,吳醫師,doctor,doctor,0,55,22
2025-05-28,S004,林醫師,doctor,doctor,0,54,22
2025-05-28,S005,張護理師,nurse,nurse,0,139,22
2025-05-28,S006,劉護理師,nurse,nurse,0,136,22
2025-05-28,S007,陳護理師,nurse,nurse,0,144,22
2025-05-28,S008,王美療師,therapist,therapist,0,105,22
2025-05-28,S009,林美療師,therapist,therapist,0,124,22
2025-05-28,S010,葉美療師,therapist,therapist,0,114,22
2025-05-28,S011,陳美療師,therapist,therapist,0,91,22
2025-05-28,S012,黃諮詢師,consultant,consultant,0,100,22
2025-05-28,S013,林諮詢師,consultant,consultant,0,136,22
2025-05-28,S014,郭櫃台,admin,admin,0,383,22
2025-05-28,S015,許行政,admin,admin,0,425,22
2025-05-28,S016,邱客服,admin,admin,0,395,22
2025-05-28,S017,王護理師,nurse,nurse,0,144,22
2025-05-28,S018,趙護理師,nurse,nurse,0,95,22
2025-05-28,S019,周諮詢師,consultant,consultant,0,97,22
2025-05-29,S001,陳醫師,doctor,doctor,0,55,22
2025-05-29,S002,李醫師,doctor,doctor,0,46,22
2025-05-29,S003,吳醫師,doctor,doctor,0,60,22
2025-05-29,S004,林醫師,doctor,doctor,0,46,22
2025-05-29,S005,張護理師,nurse,nurse,0,126,22
2025-05-29,S006,劉護理師,nurse,nurse,0,147,22
2025-05-29,S007,陳護理師,nurse,nurse,0,93,22
2025-05-29,S008,王美療師,therapist,therapist,0,111,22
2025-05-29,S009,林美療師,therapist,therapist,0,97,22
2025-05-29,S010,葉美療師,therapist,therapist,0,131,22
2025-05-29,S011,陳美療師,therapist,therapist,0,132,22
2025-05-29,S012,黃諮詢師,consultant,consultant,0,93,22
2025-05-29,S013,林諮詢師,consultant,consultant,0,93,22
2025-05-29,S014,郭櫃台,admin,admin,0,379,22
2025-05-29,S015,許行政,admin,admin,0,300,22
2025-05-29,S016,邱客服,admin,admin,0,381,22
2025-05-29,S017,王護理師,nurse,nurse,0,120,22
2025-05-29,S018,趙護理師,nurse,nurse,0,149,22
2025-05-29,S019,周諮詢師,consultant,consultant,0,149,22
2025-05-30,S001,陳醫師,doctor,doctor,0,56,22
2025-05-30,S002,李醫師,doctor,doctor,0,55,22
2025-05-30,S003,吳醫師,doctor,doctor,0,40,22
2025-05-30,S004,林醫師,doctor,doctor,0,49,22
2025-05-30,S005,張護理師,nurse,nurse,0,121,22
2025-05-30,S006,劉護理師,nurse,nurse,0,106,22
2025-05-30,S007,陳護理師,nurse,nurse,0,141,22
2025-05-30,S008,王美療師,therapist,therapist,0,133,22
2025-05-30,S009,林美療師,therapist,therapist,0,91,22
2025-05-30,S010,葉美療師,therapist,therapist,0,150,22
2025-05-30,S011,陳美療師,therapist,therapist,0,139,22
2025-05-30,S012,黃諮詢師,consultant,consultant,0,96,22
2025-05-30,S013,林諮詢師,consultant,consultant,0,127,22
2025-05-30,S014,郭櫃台,admin,admin,0,382,22
2025-05-30,S015,許行政,admin,admin,0,407,22
2025-05-30,S016,邱客服,admin,admin,0,321,22
2025-05-30,S017,王護理師,nurse,nurse,0,126,22
2025-05-30,S018,趙護理師,nurse,nurse,0,129,22
2025-05-30,S019,周諮詢師,consultant,consultant,0,146,22
2025-05-31,S001,陳醫師,doctor,doctor,0,31,22
2025-05-31,S002,李醫師,doctor,doctor,0,36,22
2025-05-31,S003,吳醫師,doctor,doctor,0,45,22
2025-05-31,S004,林醫師,doctor,doctor,0,51,22
2025-05-31,S005,張護理師,nurse,nurse,0,106,22
2025-05-31,S006,劉護理師,nurse,nurse,0,139,22
2025-05-31,S007,陳護理師,nurse,nurse,0,131,22
2025-05-31,S008,王美療師,therapist,therapist,0,140,22
2025-05-31,S009,林美療師,therapist,therapist,0,103,22
2025-05-31,S010,葉美療師,therapist,therapist,0,113,22
2025-05-31,S011,陳美療師,therapist,therapist,0,115,22
2025-05-31,S012,黃諮詢師,consultant,consultant,0,126,22
2025-05-31,S013,林諮詢師,consultant,consultant,0,108,22
2025-05-31,S014,郭櫃台,admin,admin,0,364,22
2025-05-31,S015,許行政,admin,admin,0,323,22
2025-05-31,S016,邱客服,admin,admin,0,365,22
2025-05-31,S017,王護理師,nurse,nurse,0,90,22
2025-05-31,S018,趙護理師,nurse,nurse,0,131,22
2025-05-31,S019,周諮詢師,consultant,consultant,0,103,22
2025-06-01,S001,陳醫師,doctor,doctor,0,48,22
2025-06-01,S002,李醫師,doctor,doctor,0,46,22
2025-06-01,S003,吳醫師,doctor,doctor,0,51,22
2025-06-01,S004,林醫師,doctor,doctor,0,52,22
2025-06-01,S005,張護理師,nurse,nurse,0,91,22
2025-06-01,S006,劉護理師,nurse,nurse,0,121,22
2025-06-01,S007,陳護理師,nurse,nurse,0,96,22
2025-06-01,S008,王美療師,therapist,therapist,0,147,22
2025-06-01,S009,林美療師,therapist,therapist,0,112,22
2025-06-01,S010,葉美療師,therapist,therapist,0,92,22
2025-06-01,S011,陳美療師,therapist,therapist,0,129,22
2025-06-01,S012,黃諮詢師,consultant,consultant,0,124,22
2025-06-01,S013,林諮詢師,consultant,consultant,0,114,22
2025-06-01,S014,郭櫃台,admin,admin,0,340,22
2025-06-01,S015,許行政,admin,admin,0,345,22
2025-06-01,S016,邱客服,admin,admin,0,328,22
2025-06-01,S017,王護理師,nurse,nurse,0,139,22
2025-06-01,S018,趙護理師,nurse,nurse,0,129,22
2025-06-01,S019,周諮詢師,consultant,consultant,0,107,22
2025-06-02,S001,陳醫師,doctor,doctor,0,34,23
2025-06-02,S002,李醫師,doctor,doctor,0,32,23
2025-06-02,S003,吳醫師,doctor,doctor,0,39,23
2025-06-02,S004,林醫師,doctor,doctor,0,35,23
2025-06-02,S005,張護理師,nurse,nurse,0,103,23
2025-06-02,S006,劉護理師,nurse,nurse,0,121,23
2025-06-02,S007,陳護理師,nurse,nurse,0,112,23
2025-06-02,S008,王美療師,therapist,therapist,0,134,23
2025-06-02,S009,林美療師,therapist,therapist,0,90,23
2025-06-02,S010,葉美療師,therapist,therapist,0,111,23
2025-06-02,S011,陳美療師,therapist,therapist,0,125,23
2025-06-02,S012,黃諮詢師,consultant,consultant,0,118,23
2025-06-02,S013,林諮詢師,consultant,consultant,0,150,23
2025-06-02,S014,郭櫃台,admin,admin,0,371,23
2025-06-02,S015,許行政,admin,admin,0,307,23
2025-06-02,S016,邱客服,admin,admin,0,391,23
2025-06-02,S017,王護理師,nurse,nurse,0,101,23
2025-06-02,S018,趙護理師,nurse,nurse,0,123,23
2025-06-02,S019,周諮詢師,consultant,consultant,0,90,23
2025-06-03,S001,陳醫師,doctor,doctor,0,42,23
2025-06-03,S002,李醫師,doctor,doctor,0,56,23
2025-06-03,S003,吳醫師,doctor,doctor,0,47,23
2025-06-03,S004,林醫師,doctor,doctor,0,41,23
2025-06-03,S005,張護理師,nurse,nurse,0,148,23
2025-06-03,S006,劉護理師,nurse,nurse,0,142,23
2025-06-03,S007,陳護理師,nurse,nurse,0,137,23
2025-06-03,S008,王美療師,therapist,therapist,0,128,23
2025-06-03,S009,林美療師,therapist,therapist,0,115,23
2025-06-03,S010,葉美療師,therapist,therapist,0,133,23
2025-06-03,S011,陳美療師,therapist,therapist,0,109,23
2025-06-03,S012,黃諮詢師,consultant,consultant,0,95,23
2025-06-03,S013,林諮詢師,consultant,consultant,0,113,23
2025-06-03,S014,郭櫃台,admin,admin,0,332,23
2025-06-03,S015,許行政,admin,admin,0,417,23
2025-06-03,S016,邱客服,admin,admin,0,334,23
2025-06-03,S017,王護理師,nurse,nurse,0,130,23
2025-06-03,S018,趙護理師,nurse,nurse,0,96,23
2025-06-03,S019,周諮詢師,consultant,consultant,0,139,23
2025-06-04,S001,陳醫師,doctor,doctor,0,46,23
2025-06-04,S002,李醫師,doctor,doctor,0,39,23
2025-06-04,S003,吳醫師,doctor,doctor,0,55,23
2025-06-04,S004,林醫師,doctor,doctor,0,46,23
2025-06-04,S005,張護理師,nurse,nurse,0,134,23
2025-06-04,S006,劉護理師,nurse,nurse,0,126,23
2025-06-04,S007,陳護理師,nurse,nurse,0,124,23
2025-06-04,S008,王美療師,therapist,therapist,0,128,23
2025-06-04,S009,林美療師,therapist,therapist,0,146,23
2025-06-04,S010,葉美療師,therapist,therapist,0,108,23
2025-06-04,S011,陳美療師,therapist,therapist,0,118,23
2025-06-04,S012,黃諮詢師,consultant,consultant,0,145,23
2025-06-04,S013,林諮詢師,consultant,consultant,0,147,23
2025-06-04,S014,郭櫃台,admin,admin,0,330,23
2025-06-04,S015,許行政,admin,admin,0,440,23
2025-06-04,S016,邱客服,admin,admin,0,324,23
2025-06-04,S017,王護理師,nurse,nurse,0,92,23
2025-06-04,S018,趙護理師,nurse,nurse,0,107,23
2025-06-04,S019,周諮詢師,consultant,consultant,0,104,23
2025-06-05,S001,陳醫師,doctor,doctor,0,36,23
2025-06-05,S002,李醫師,doctor,doctor,0,38,23
2025-06-05,S003,吳醫師,doctor,doctor,0,39,23
2025-06-05,S004,林醫師,doctor,doctor,0,52,23
